,userId,movieId,title,tag,tagSentiment
1032,599,296,Pulp Fiction,suspense,4.977500000000001
1033,599,296,Pulp Fiction,Tarantino,5.0616666666666665
1034,599,296,Pulp Fiction,thought-provoking,4.954285714285715
1035,599,296,Pulp Fiction,thriller,5.043333333333333
1036,599,296,Pulp Fiction,travolta,5.0
1037,599,296,Pulp Fiction,twist ending,5.094117647058823
1038,599,296,Pulp Fiction,Uma Thurman,5.093333333333334
1039,599,296,Pulp Fiction,unique,5.2675
1040,599,296,Pulp Fiction,unpredictable,4.973333333333333
1041,599,296,Pulp Fiction,unusual,5.389230769230769
1042,599,296,Pulp Fiction,very funny,4.7323076923076925
1043,599,296,Pulp Fiction,violence,4.922
1044,599,296,Pulp Fiction,violent,5.028571428571429
1045,599,296,Pulp Fiction,witty,4.945714285714286
1046,474,300,Quiz Show,TV,
1047,474,513,Radioland Murders,radio,5.1240000000000006
1048,474,513,Radioland Murders,show business,5.045
1049,474,516,Renaissance Man,military,5.336
1050,474,317,The Santa Clause,Christmas,5.08
1051,474,318,The Shawshank Redemption,prison,5.096666666666667
1052,474,318,The Shawshank Redemption,Stephen King,4.901538461538461
1053,474,318,The Shawshank Redemption,wrongful imprisonment,5.0341176470588245
1054,477,318,The Shawshank Redemption,Morgan Freeman,4.905263157894738
1055,474,377,Speed,bus,5.133333333333333
1056,474,316,Stargate,time travel,4.941428571428572
1057,474,380,True Lies,spies,5.122857142857143
1058,474,381,When a Man Loves a Woman,alcoholism,5.122857142857143
1059,474,11,The American President,politics,5.356
1060,474,11,The American President,president,4.914545454545455
1061,474,150,Apollo 13,moon,4.953333333333333
1062,474,150,Apollo 13,NASA,
1063,474,150,Apollo 13,space,4.952
1064,474,34,Babe,Animal movie,5.257142857142857
1065,474,34,Babe,pigs,5.24
1066,477,34,Babe,villain nonexistent or not needed for good story,4.915808383233533
1067,424,147,The Basketball Diaries,addiction,5.163076923076924
1068,424,147,The Basketball Diaries,heroin,5.0
1069,424,147,The Basketball Diaries,Leonardo DiCaprio,5.1088
1070,424,147,The Basketball Diaries,Mark Wahlberg,4.975714285714285
1071,336,153,Batman Forever,superhero,4.875384615384616
1072,474,153,Batman Forever,superhero,4.875384615384616
1073,474,215,Before Sunrise,generation X,4.917142857142857
1074,474,216,Billy Madison,school,4.9575
1075,477,216,Billy Madison,Adam Sandler,4.961538461538462
1076,477,216,Billy Madison,stop looking at me swan,5.007272727272728
1077,62,110,Braveheart,beautiful scenery,4.964166666666666
1078,62,110,Braveheart,epic,5.1
1079,62,110,Braveheart,historical,5.276666666666667
1080,62,110,Braveheart,inspirational,5.368695652173913
1081,62,110,Braveheart,Medieval,4.966666666666667
1082,62,110,Braveheart,mel gibson,5.064444444444444
1083,62,110,Braveheart,Oscar (Best Cinematography),4.982941176470588
1084,62,110,Braveheart,revenge,4.744615384615385
1085,62,110,Braveheart,sword fight,4.95
1086,474,110,Braveheart,Scotland,4.937142857142858
1087,474,16,Casino,Mafia,5.253333333333333
1088,357,39,Clueless,chick flick,5.035
1089,357,39,Clueless,funny,4.845714285714286
1090,357,39,Clueless,Paul Rudd,5.148
1091,357,39,Clueless,quotable,5.0
1092,357,39,Clueless,seen more than once,4.811111111111111
1093,474,39,Clueless,Emma,5.095999999999999
1094,474,39,Clueless,Jane Austen,4.8999999999999995
1095,474,160,Congo,Michael Crichton,5.069473684210526
1096,474,22,Copycat,serial killer,5.1866666666666665
1097,474,161,Crimson Tide,submarine,5.104444444444444
1098,474,40,"Cry, the Beloved Country",In Netflix queue,4.979
1099,474,40,"Cry, the Beloved Country",South Africa,5.044444444444444
1100,474,31,Dangerous Minds,high school,4.9399999999999995
1101,474,31,Dangerous Minds,teacher,4.804444444444444
1102,474,36,Dead Man Walking,death penalty,4.908888888888889
1103,474,36,Dead Man Walking,Nun,5.17
1104,474,230,Dolores Claiborne,Stephen King,4.901538461538461
1105,474,224,Don Juan DeMarco,mental illness,5.0760000000000005
1106,474,224,Don Juan DeMarco,psychology,4.827142857142857
1107,474,5,Father of the Bride Part II,pregnancy,4.836363636363637
1108,474,5,Father of the Bride Part II,remake,4.87
1109,474,237,Forget Paris,basketball,5.065
1110,474,237,Forget Paris,France,4.851999999999999
1111,474,237,Forget Paris,infertility,5.334736842105262
1112,474,21,Get Shorty,Hollywood,4.98875
1113,289,3,Grumpier Old Men,moldy,4.9
1114,289,3,Grumpier Old Men,old,4.986666666666667
1115,474,38,It Takes Two,twins,5.095999999999999
1116,62,2,Jumanji,fantasy,4.975555555555555
1117,62,2,Jumanji,magic board game,5.075
1118,62,2,Jumanji,Robin Williams,5.4926315789473685
1119,474,2,Jumanji,game,4.99
1120,474,257,Just Cause,court,4.96
1121,424,175,Kids,controversial,4.951764705882353
1122,424,175,Kids,New York City,4.945
1123,424,175,Kids,Nudity (Full Frontal),5.161666666666667
1124,474,25,Leaving Las Vegas,alcoholism,5.122857142857143
1125,474,262,A Little Princess,England,4.9325
1126,474,262,A Little Princess,Girl Power,4.984444444444445
1127,474,262,A Little Princess,India,5.175
1128,474,52,Mighty Aphrodite,adoption,5.044
1129,474,52,Mighty Aphrodite,prostitution,5.104545454545454
1130,474,62,Mr. Holland's Opus,music,5.248
1131,474,280,Murder in the First,prison,5.096666666666667
1132,474,279,My Family,In Netflix queue,4.979
1133,474,185,The Net,computers,4.964444444444444
1134,474,14,Nixon,politics,5.356
1135,474,14,Nixon,president,4.914545454545455
1136,474,26,Othello,Shakespeare,4.895555555555556
1137,474,28,Persuasion,In Netflix queue,4.979
1138,474,28,Persuasion,Jane Austen,4.8999999999999995
1139,474,43,Restoration,England,4.9325
1140,474,7,Sabrina,remake,4.87
1141,474,17,Sense and Sensibility,Jane Austen,4.8999999999999995
1142,424,47,Seven,mystery,4.706666666666667
1143,424,47,Seven,twist ending,5.094117647058823
1144,474,47,Seven,serial killer,5.1866666666666665
1145,474,45,To Die For,Journalism,5.180000000000001
1146,336,1,Toy Story,pixar,5.184
1147,474,1,Toy Story,pixar,5.184
1148,567,1,Toy Story,fun,4.993333333333333
1149,424,32,Twelve Monkeys,time travel,4.941428571428572
1150,474,32,Twelve Monkeys,time travel,4.941428571428572
1151,477,32,Twelve Monkeys,Brad Pitt,5.0025
1152,477,32,Twelve Monkeys,Bruce Willis,5.350769230769231
1153,477,32,Twelve Monkeys,mindfuck,5.047499999999999
1154,477,32,Twelve Monkeys,Post apocalyptic,4.996666666666666
1155,477,32,Twelve Monkeys,post-apocalyptic,5.007586206896551
1156,477,32,Twelve Monkeys,remake,4.87
1157,477,32,Twelve Monkeys,time travel,4.941428571428572
1158,477,32,Twelve Monkeys,twist ending,5.094117647058823
1159,424,50,The Usual Suspects,mindfuck,5.047499999999999
1160,424,50,The Usual Suspects,suspense,4.977500000000001
1161,424,50,The Usual Suspects,thriller,5.043333333333333
1162,424,50,The Usual Suspects,tricky,4.953333333333334
1163,424,50,The Usual Suspects,twist ending,5.094117647058823
1164,474,50,The Usual Suspects,heist,5.064
1165,474,338,Virtuosity,serial killer,5.1866666666666665
1166,474,562,Welcome to the Dollhouse,adolescence,4.807368421052631
1167,474,339,While You Were Sleeping,coma,4.99
1168,474,1367,101 Dalmatians,dogs,4.915
1169,474,1367,101 Dalmatians,remake,4.87
1170,474,748,The Arrival,aliens,5.170000000000001
1171,474,994,Big Night,food,4.866666666666666
1172,474,101,Bottle Rocket,crime,5.036
1173,567,101,Bottle Rocket,off-beat comedy,4.797894736842105
1174,567,101,Bottle Rocket,quirky,5.05
1175,474,1542,Brassed Off,In Netflix queue,4.979
1176,474,1354,Breaking the Waves,religion,5.318
1177,573,836,Chain Reaction,seen at the cinema,4.867878787878787
1178,474,1006,The Chamber,death penalty,4.908888888888889
1179,474,1006,The Chamber,John Grisham,5.001818181818181
1180,474,647,Courage Under Fire,Gulf War,5.0920000000000005
1181,474,1366,The Crucible,Arthur Miller,4.996666666666666
1182,474,838,Emma,Jane Austen,4.8999999999999995
1183,474,1183,The English Patient,adultery,4.9475
1184,474,1416,Evita,Andrew Lloyd Weber,4.770434782608696
1185,424,608,Fargo,based on a true story,4.9206896551724135
1186,424,608,Fargo,dark comedy,4.8183333333333325
1187,424,608,Fargo,KIDNAPPING,
1188,424,608,Fargo,Steve Buscemi,4.88875
1189,474,608,Fargo,Coen Brothers,4.83375
1190,474,830,The First Wives Club,adultery,4.9475
1191,474,986,Fly Away Home,Animal movie,5.257142857142857
1192,474,1411,Hamlet,Shakespeare,4.895555555555556
1193,167,104,Happy Gilmore,test tag,4.884615384615385
1194,474,104,Happy Gilmore,golf,4.955
1195,477,104,Happy Gilmore,Adam Sandler,4.961538461538462
1196,474,1398,In Love and War,Hemingway,5.005
1197,474,780,Independence Day,aliens,5.170000000000001
1198,474,1393,Jerry Maguire,sports,4.9750000000000005
1199,474,800,Lone Star,In Netflix queue,4.979
1200,474,92,Mary Reilly,Jekyll and Hyde,4.834736842105263
1201,474,991,Michael Collins,Ireland,4.926666666666667
1202,474,1353,The Mirror Has Two Faces,personals ads,5.0329999999999995
1203,474,648,Mission: Impossible,based on a TV show,4.984444444444445
1204,573,707,Mulholland Falls,bad,4.933333333333334
1205,474,107,Muppet Treasure Island,muppets,5.046666666666667
1206,424,1120,The People vs. Larry Flynt,freedom of expression,4.848837209302325
1207,474,1363,The Preacher's Wife,religion,5.318
1208,424,628,Primal Fear,edward norton,4.839
1209,424,628,Primal Fear,psychology,4.827142857142857
1210,424,628,Primal Fear,suspense,4.977500000000001
1211,424,628,Primal Fear,thought-provoking,4.954285714285715
1212,424,628,Primal Fear,twist ending,5.094117647058823
1213,474,628,Primal Fear,priest,5.06
1214,474,832,Ransom,kidnapping,5.19375
1215,477,832,Ransom,GIVE ME BACK MY SON!,
1216,477,832,Ransom,It was melodramatic and kind of dumb,5.021492537313433
1217,477,832,Ransom,Mel Gibson,5.082857142857143
1218,474,733,The Rock,Alcatraz,5.071111111111112
1219,477,733,The Rock,Michael Bay,5.086
1220,477,733,The Rock,terrorism,4.904
1221,474,1407,Scream,slasher,4.997777777777778
1222,474,1407,Scream,spoof,4.9399999999999995
1223,474,1358,Sling Blade,ex-con,4.824
1224,474,673,Space Jam,Bugs Bunny,5.074545454545455
1225,474,1356,Star Trek: First Contact,Borg,4.8933333333333335
1226,474,1042,That Thing You Do!,Music,5.295
1227,474,805,A Time to Kill,John Grisham,5.001818181818181
1228,474,852,Tin Cup,golf,4.955
1229,474,736,Twister,Disaster,5.073333333333334
1230,474,818,A Very Brady Sequel,based on a TV show,4.984444444444445
1231,474,1413,The Whole Wide World,Conan,4.913333333333334
1232,474,1608,Air Force One,president,4.914545454545455
1233,474,1496,Anna Karenina,Tolstoy,4.9350000000000005
1234,474,1645,The Devil's Advocate,lawyers,4.914285714285714
1235,474,1466,Donnie Brasco,Mafia,5.253333333333333
1236,474,1573,Face/Off,transplants,4.993684210526316
1237,474,1586,G.I. Jane,military,5.336
1238,424,1625,The Game,mindfuck,5.047499999999999
1239,424,1625,The Game,Mystery,4.6625
1240,424,1625,The Game,plot twist,4.978666666666666
1241,424,1625,The Game,psychological,5.012631578947369
1242,424,1625,The Game,suspense,4.977500000000001
1243,424,1625,The Game,twist ending,5.094117647058823
1244,474,1625,The Game,twist ending,5.094117647058823
1245,537,1625,The Game,Mystery,4.6625
1246,474,1653,Gattaca,future,5.1325
1247,567,1653,Gattaca,intelligent,5.107619047619048
1248,567,1653,Gattaca,thought-provoking,4.954285714285715
1249,424,1704,Good Will Hunting,inspirational,5.368695652173913
1250,567,1704,Good Will Hunting,heartwarming,5.0025
1251,567,1704,Good Will Hunting,inspirational,5.368695652173913
1252,474,1500,Grosse Pointe Blank,hit men,5.026666666666666
1253,474,1500,Grosse Pointe Blank,reunion,5.02
1254,474,1635,The Ice Storm,1970s,5.04
1255,474,1617,L.A. Confidential,Police,5.1160000000000005
1256,474,1485,Liar Liar,lawyer,4.8933333333333335
1257,474,1544,The Lost World: Jurassic Park,dinosaurs,5.1018181818181825
1258,474,1580,Men in Black,aliens,5.170000000000001
1259,21,1569,My Best Friend's Wedding,romantic comedy,4.92
1260,21,1569,My Best Friend's Wedding,wedding,4.904444444444445
1261,474,1569,My Best Friend's Wedding,weddings,4.918
1262,474,2801,Oscar and Lucinda,gambling,5.0920000000000005
1263,125,1726,The Postman,Kevin Costner,4.882857142857143
1264,125,1726,The Postman,Post apocalyptic,4.996666666666666
1265,474,1672,The Rainmaker,In Netflix queue,4.979
1266,474,1513,Romy and Michele's High School Reunion,reunion,5.02
1267,474,1717,Scream 2,sequel,4.915
1268,474,1717,Scream 2,slasher,4.997777777777778
1269,474,1717,Scream 2,spoof,4.9399999999999995
1270,474,1834,The Spanish Prisoner,twist ending,5.094117647058823
1271,474,1721,Titanic,shipwreck,4.986666666666666
1272,537,1721,Titanic,romance,4.897142857142858
1273,474,1650,Washington Square,Henry James,4.83
1274,474,1683,The Wings of the Dove,Henry James,4.83
1275,424,2329,American History X,thought-provoking,4.954285714285715
1276,474,2329,American History X,racism,5.123333333333334
1277,537,2329,American History X,edward norton,4.839
1278,537,2329,American History X,emotional,5.065454545454545
1279,537,2329,American History X,politics,5.356
1280,474,1917,Armageddon,space,4.952
1281,474,1732,The Big Lebowski,Coen Brothers,4.83375
1282,599,1732,The Big Lebowski,black comedy,4.8538461538461535
1283,599,1732,The Big Lebowski,bowling,5.088571428571429
1284,599,1732,The Big Lebowski,classic,5.036363636363636
1285,599,1732,The Big Lebowski,coen brothers,4.826666666666667
1286,599,1732,The Big Lebowski,comedy,4.773333333333333
1287,599,1732,The Big Lebowski,crime,5.036
1288,599,1732,The Big Lebowski,Cult classic,5.1
1289,599,1732,The Big Lebowski,cult film,5.18
1290,599,1732,The Big Lebowski,dark comedy,4.8183333333333325
1291,599,1732,The Big Lebowski,deadpan,4.949090909090909
1292,599,1732,The Big Lebowski,drugs,5.0
1293,599,1732,The Big Lebowski,funny,4.845714285714286
1294,599,1732,The Big Lebowski,great dialogue,5.032631578947369
1295,599,1732,The Big Lebowski,great soundtrack,4.945714285714286
1296,599,1732,The Big Lebowski,Highly quotable,5.065333333333333
1297,599,1732,The Big Lebowski,imdb top 250,5.057142857142857
1298,599,1732,The Big Lebowski,Jeff Bridges,4.833846153846154
1299,599,1732,The Big Lebowski,John Goodman,4.925882352941176
1300,599,1732,The Big Lebowski,Julianne Moore,4.984705882352941
1301,599,1732,The Big Lebowski,kidnapping,5.19375
1302,599,1732,The Big Lebowski,marijuana,5.220000000000001
1303,599,1732,The Big Lebowski,Nudity (Full Frontal),5.161666666666667
1304,599,1732,The Big Lebowski,off-beat comedy,4.797894736842105
1305,599,1732,The Big Lebowski,Philip Seymour Hoffman,5.0808
1306,599,1732,The Big Lebowski,quirky,5.05
1307,599,1732,The Big Lebowski,ransom,4.983333333333333
1308,599,1732,The Big Lebowski,rug,5.080000000000001
1309,599,1732,The Big Lebowski,sarcasm,5.0600000000000005
1310,599,1732,The Big Lebowski,satirical,5.32923076923077
1311,599,1732,The Big Lebowski,Steve Buscemi,4.88875
1312,599,1732,The Big Lebowski,violence,4.922
1313,474,2167,Blade,vampires,5.0600000000000005
1314,567,1916,Buffalo '66,avant-garde romantic comedy,4.966153846153846
1315,567,1916,Buffalo '66,elegiac,4.995555555555556
1316,567,1916,Buffalo '66,melancholy,4.991666666666667
1317,567,1916,Buffalo '66,quirky,5.05
1318,567,1916,Buffalo '66,wry,4.706666666666667
1319,474,2355,A Bug's Life,Pixar,5.215
1320,474,1748,Dark City,amnesia,5.168888888888889
1321,474,1735,Great Expectations,Charles Dickens,4.97375
1322,474,2295,The Impostors,Screwball,5.026000000000001
1323,474,1836,The Last Days of Disco,No DVD at Netflix,5.003636363636364
1324,573,1801,The Man in the Iron Mask,seen more than once,4.811111111111111
1325,474,2006,The Mask of Zorro,California,5.316923076923077
1326,474,2006,The Mask of Zorro,Mexico,5.044
1327,474,2310,The Mighty,adolescence,4.807368421052631
1328,474,2058,The Negotiator,police,5.1066666666666665
1329,474,2171,Next Stop Wonderland,aquarium,5.283333333333333
1330,474,2171,Next Stop Wonderland,Boston,4.934285714285714
1331,474,2171,Next Stop Wonderland,personals ads,5.0329999999999995
1332,424,2296,A Night at the Roxbury,SNL,
1333,474,1912,Out of Sight,heist,5.064
1334,474,2059,The Parent Trap,twins,5.095999999999999
1335,474,2431,Patch Adams,doctors,4.88
1336,573,2431,Patch Adams,bad,4.933333333333334
1337,424,1921,Pi,hallucinatory,5.1117647058823525
1338,424,1921,Pi,mental illness,5.0760000000000005
1339,424,1921,Pi,mindfuck,5.047499999999999
1340,424,1921,Pi,paranoid,5.122
1341,474,1921,Pi,mathematics,5.043529411764705
1342,567,1921,Pi,artsy,4.8759999999999994
1343,567,1921,Pi,atmospheric,5.010909090909091
1344,567,1921,Pi,cerebral,4.838333333333334
1345,567,1921,Pi,enigmatic,5.2727272727272725
1346,567,1921,Pi,existentialism,5.269230769230769
1347,567,1921,Pi,hallucinatory,5.1117647058823525
1348,567,1921,Pi,insanity,5.213333333333334
1349,567,1921,Pi,paranoia,5.192857142857143
1350,567,1921,Pi,paranoid,5.122
1351,567,1921,Pi,surreal,4.9911111111111115
1352,567,1921,Pi,tense,4.797142857142857
1353,567,1921,Pi,visually appealing,5.235757575757575
1354,474,1810,Primary Colors,politics,5.356
1355,474,2394,The Prince of Egypt,Bible,5.1899999999999995
1356,474,2394,The Prince of Egypt,Moses,4.973333333333334
1357,474,2028,Saving Private Ryan,World War II,4.915
1358,474,2396,Shakespeare in Love,England,4.9325
1359,474,2334,The Siege,terrorism,4.904
1360,474,2391,A Simple Plan,heist,5.064
1361,573,1779,Sphere,good,4.916666666666667
1362,477,2393,Star Trek: Insurrection,cameo:Whoopi Goldberg,4.954193548387098
1363,477,2393,Star Trek: Insurrection,space opera,4.9725
1364,477,2393,Star Trek: Insurrection,Star Trek,4.865
1365,327,1923,There's Something About Mary,Ben Stiller,5.03
1366,424,1923,There's Something About Mary,Ben Stiller,5.03
1367,424,1923,There's Something About Mary,crude humor,5.011428571428572
1368,424,1923,There's Something About Mary,goofy,4.842857142857143
1369,474,1682,The Truman Show,TV,
1370,125,2387,Very Bad Things,dark comedy,4.8183333333333325
1371,125,2387,Very Bad Things,dark humor,4.947272727272727
1372,474,2335,The Waterboy,football,5.043333333333334
1373,474,1777,The Wedding Singer,1980s,5.04
1374,474,2424,You've Got Mail,e-mail,5.244
1375,474,2424,You've Got Mail,remake,4.87
1376,474,2572,10 Things I Hate About You,Shakespeare sort of,4.896666666666666
1377,477,2706,American Pie,best comedy,4.793333333333333
1378,477,2706,American Pie,Chris Klein,5.311999999999999
1379,477,2706,American Pie,dumb,5.034999999999999
1380,477,2706,American Pie,Jason Biggs,5.071666666666666
1381,477,2706,American Pie,not funny,4.844285714285715
1382,477,2706,American Pie,pizza beer,5.003076923076923
1383,477,2706,American Pie,Seann William Scott,5.16
1384,477,2706,American Pie,teen,4.756666666666667
1385,474,2827,The Astronaut's Wife,aliens,5.170000000000001
1386,477,2694,Big Daddy,Adam Sandler,4.961538461538462
1387,474,2710,The Blair Witch Project,claims to be true,4.976666666666667
1388,474,2710,The Blair Witch Project,video,4.996
1389,125,3052,Dogma,irreverent,4.806363636363637
1390,125,3052,Dogma,jay and silent bob,4.980952380952381
1391,125,3052,Dogma,Kevin Smith,5.258
1392,125,3052,Dogma,satire,5.09
1393,474,3052,Dogma,religion,5.318
1394,474,2600,eXistenZ,virtual reality,5.150833333333334
1395,474,2712,Eyes Wide Shut,sexuality,5.106666666666666
1396,424,2959,Fight Club,dark comedy,4.8183333333333325
1397,424,2959,Fight Club,psychology,4.827142857142857
1398,424,2959,Fight Club,thought-provoking,4.954285714285715
1399,424,2959,Fight Club,twist ending,5.094117647058823
1400,435,2959,Fight Club,dark comedy,4.8183333333333325
1401,474,2959,Fight Club,violence,4.922
1402,599,2959,Fight Club,action,5.079999999999999
1403,599,2959,Fight Club,atmospheric,5.010909090909091
1404,599,2959,Fight Club,based on a book,4.966363636363636
1405,599,2959,Fight Club,Brad Pitt,5.0025
1406,599,2959,Fight Club,challenging,5.031764705882353
1407,599,2959,Fight Club,Chuck Palahniuk,5.148000000000001
1408,599,2959,Fight Club,classic,5.036363636363636
1409,599,2959,Fight Club,clever,4.7875000000000005
1410,599,2959,Fight Club,complicated,4.9692307692307685
1411,599,2959,Fight Club,consumerism,5.054666666666666
1412,599,2959,Fight Club,crime,5.036
1413,599,2959,Fight Club,dark,4.9350000000000005
1414,599,2959,Fight Club,dark comedy,4.8183333333333325
1415,599,2959,Fight Club,David Fincher,5.176666666666667
1416,599,2959,Fight Club,disturbing,5.265000000000001
1417,599,2959,Fight Club,double life,5.042857142857143
1418,599,2959,Fight Club,Edward Norton,4.85
1419,599,2959,Fight Club,fighting,5.211666666666667
1420,599,2959,Fight Club,great acting,5.001176470588236
1421,599,2959,Fight Club,helena bonham carter,4.914444444444444
1422,599,2959,Fight Club,imaginary friend,5.229629629629629
1423,599,2959,Fight Club,imdb top 250,5.057142857142857
1424,599,2959,Fight Club,mental illness,5.0760000000000005
1425,599,2959,Fight Club,mind-blowing,5.174666666666667
1426,599,2959,Fight Club,mindfuck,5.047499999999999
1427,599,2959,Fight Club,narrated,4.9316666666666675
1428,599,2959,Fight Club,Nudity (Topless),5.05076923076923
1429,599,2959,Fight Club,Palahnuik,5.2299999999999995
1430,599,2959,Fight Club,philosophical,5.176521739130435
1431,599,2959,Fight Club,philosophy,5.0
1432,599,2959,Fight Club,postmodern,4.906666666666667
1433,599,2959,Fight Club,powerful ending,4.935555555555556
1434,599,2959,Fight Club,psychological,5.012631578947369
1435,599,2959,Fight Club,psychological thriller,5.1032558139534885
1436,599,2959,Fight Club,psychology,4.827142857142857
1437,599,2959,Fight Club,quirky,5.05
1438,599,2959,Fight Club,satirical,5.32923076923077
1439,599,2959,Fight Club,schizophrenia,5.134117647058823
1440,599,2959,Fight Club,social commentary,4.988333333333333
1441,599,2959,Fight Club,societal criticism,5.296923076923076
1442,599,2959,Fight Club,stylized,5.01
1443,599,2959,Fight Club,surreal,4.9911111111111115
1444,599,2959,Fight Club,TERRORISM,
1445,599,2959,Fight Club,thought-provoking,4.954285714285715
1446,599,2959,Fight Club,twist,5.025714285714286
1447,599,2959,Fight Club,twist ending,5.094117647058823
1448,599,2959,Fight Club,violence,4.922
1449,599,2959,Fight Club,violent,5.028571428571429
1450,474,3115,Flawless,men in drag,4.969090909090909
1451,474,3175,Galaxy Quest,spoof,4.9399999999999995
1452,424,3186,"Girl, Interrupted",asylum,5.1033333333333335
1453,424,3186,"Girl, Interrupted",based on a true story,4.9206896551724135
1454,424,3186,"Girl, Interrupted",Brittany Murphy,4.875555555555555
1455,424,3186,"Girl, Interrupted",Mental Hospital,5.108888888888889
1456,424,3186,"Girl, Interrupted",psychology,4.827142857142857
1457,424,3186,"Girl, Interrupted",winona ryder,4.886666666666668
1458,474,3147,The Green Mile,Stephen King,4.901538461538461
1459,474,2719,The Haunting,remake,4.87
1460,474,3178,The Hurricane,boxing,5.066666666666667
1461,474,3006,The Insider,tobacco,4.869090909090909
1462,474,3006,The Insider,true story,4.861538461538462
1463,474,2761,The Iron Giant,robots,4.9175
1464,477,2761,The Iron Giant,animation,5.252
1465,474,3160,Magnolia,L.A.,
1466,474,3174,Man on the Moon,Andy Kaufman,4.973846153846154
1467,424,2571,The Matrix,martial arts,5.092380952380952
1468,424,2571,The Matrix,sci-fi,5.437142857142858
1469,474,2571,The Matrix,alternate universe,4.882702702702702
1470,537,2571,The Matrix,philosophy,5.0
1471,537,2571,The Matrix,post apocalyptic,5.007586206896551
1472,474,2723,Mystery Men,superhero,4.875384615384616
1473,474,2581,Never Been Kissed,high school,4.9399999999999995
1474,474,2502,Office Space,stapler,4.994285714285714
1475,474,2502,Office Space,workplace,4.955555555555556
1476,474,2506,The Other Sister,disability,5.4825
1477,474,2598,Pushing Tin,golfing,5.042222222222223
1478,474,2491,Simply Irresistible,food,4.866666666666666
1479,357,2762,The Sixth Sense,Atmospheric,4.9879999999999995
1480,357,2762,The Sixth Sense,Bruce Willis,5.350769230769231
1481,357,2762,The Sixth Sense,ghosts,4.9625
1482,357,2762,The Sixth Sense,imdb top 250,5.057142857142857
1483,357,2762,The Sixth Sense,mindfuck,5.047499999999999
1484,357,2762,The Sixth Sense,stylized,5.01
1485,357,2762,The Sixth Sense,twist ending,5.094117647058823
1486,474,2762,The Sixth Sense,ghosts,4.9625
1487,474,2762,The Sixth Sense,I see dead people,4.8010810810810804
1488,474,3081,Sleepy Hollow,Ichabod Crane,4.941666666666666
1489,474,2966,The Straight Story,brothers,4.832
1490,474,2966,The Straight Story,lawn mower,4.9363636363636365
1491,424,3176,The Talented Mr. Ripley,based on a book,4.966363636363636
1492,424,3176,The Talented Mr. Ripley,creepy,4.737500000000001
1493,424,3176,The Talented Mr. Ripley,disturbing,5.265000000000001
1494,424,3176,The Talented Mr. Ripley,Jude Law,5.012
1495,424,3176,The Talented Mr. Ripley,murder,4.8925
1496,424,3176,The Talented Mr. Ripley,obsession,5.029411764705882
1497,424,3176,The Talented Mr. Ripley,psychology,4.827142857142857
1498,424,3176,The Talented Mr. Ripley,secrets,4.850909090909091
1499,424,3176,The Talented Mr. Ripley,serial killer,5.1866666666666665
1500,424,3176,The Talented Mr. Ripley,suspense,4.977500000000001
1501,474,3176,The Talented Mr. Ripley,Europe,5.008
1502,474,3176,The Talented Mr. Ripley,murder,4.8925
1503,474,3181,Titus,Shakespeare,4.895555555555556
1504,62,3114,Toy Story 2,animation,5.252
1505,62,3114,Toy Story 2,Disney,4.996
1506,62,3114,Toy Story 2,funny,4.845714285714286
1507,62,3114,Toy Story 2,original,5.37
1508,62,3114,Toy Story 2,Pixar,5.215
1509,62,3114,Toy Story 2,sequel,4.915
1510,62,3114,Toy Story 2,Tom Hanks,5.0200000000000005
1511,474,3114,Toy Story 2,Pixar,5.215
1512,132,3556,The Virgin Suicides,sofia coppola,5.064545454545454
1513,474,3556,The Virgin Suicides,1970s,5.04
1514,474,3556,The Virgin Suicides,suicide,5.375555555555555
1515,327,3897,Almost Famous,music,5.248
1516,474,3897,Almost Famous,journalism,5.1659999999999995
1517,474,3897,Almost Famous,music,5.248
1518,474,3897,Almost Famous,Rolling Stone,5.04125
1519,424,3911,Best in Show,satire,5.09
1520,474,3911,Best in Show,Dogs,4.98
1521,573,4015,"Dude, Where's My Car?",bad,4.933333333333334
1522,474,3408,Erin Brockovich,scandal,5.057777777777777
1523,474,3408,Erin Brockovich,true story,4.861538461538462
1524,474,4019,Finding Forrester,writing,5.3244444444444445
1525,62,3578,Gladiator,ancient Rome,4.92
1526,62,3578,Gladiator,Epic,5.226666666666667
1527,62,3578,Gladiator,history,4.974285714285714
1528,62,3578,Gladiator,imdb top 250,5.057142857142857
1529,62,3578,Gladiator,revenge,4.744615384615385
1530,62,3578,Gladiator,Rome,4.913333333333333
1531,62,3578,Gladiator,Russell Crowe,5.0175
1532,606,3578,Gladiator,Romans,5.023999999999999
1533,327,3481,High Fidelity,music,5.248
1534,474,3481,High Fidelity,Nick Hornby,4.9375
1535,474,4024,The House of Mirth,Edith Wharton,4.928571428571429
1536,474,3988,How the Grinch Stole Christmas,Dr. Seuss,5.025714285714286
1537,424,3948,Meet the Parents,comedy,4.773333333333333
1538,424,3948,Meet the Parents,Robert De Niro,4.896
1539,184,4226,Memento,dark,4.9350000000000005
1540,184,4226,Memento,Mindfuck,5.045714285714285
1541,184,4226,Memento,nonlinear,4.952
1542,184,4226,Memento,psychology,4.827142857142857
1543,184,4226,Memento,twist ending,5.094117647058823
1544,424,4226,Memento,mystery,4.706666666666667
1545,424,4226,Memento,psychological,5.012631578947369
1546,424,4226,Memento,twist ending,5.094117647058823
